ID	Value
htd12339	जहाँ\PR_PRL पर\PSP वे\PR_PRP सुगमता\N_NN के\PSP आइस\N_NN और\CC_CCD स्नो\N_NN क्राफ्ट\N_NN की\PSP विधियाँ\N_NN सीखते\V_VM हैं\V_VAUX ।\RD_PUNC
htd12340	किसी\PR_PRI अनुभवी\JJ मित्र\N_NN अथवा\N_NN प्रशिक्षक\N_NN के\PSP साथ\N_NN ट्रेकिंग\N_NN और\CC_CCD रॉक\N_NN क्लाइमिंग\N_NN इत्यादि\N_NN पर\PSP जाने\N_NN से\PSP इस\DM_DMD खेल\N_NN के\PSP विषय\N_NN में\PSP पर्याप्‍त\JJ जानकारी\N_NN मिल\V_VM सकती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12341	प्रारंभ\N_NN में\PSP किसी\PR_PRI भी\RP_RPD छुट्‍टी\N_NN के\PSP दिन\N_NN किसी\PR_PRI के\PSP साथ\N_NN पर्वत\N_NN स्थलों\N_NN पर\PSP निकल\V_VM जाना\V_VAUX चाहिए\V_VAUX ।\RD_PUNC
htd12342	बाद\N_NN में\PSP व्यक्‍ति\N_NN स्वयं\PR_PRF ही\RP_RPD इस\DM_DMD खेल\N_NN में\PSP अभ्यस्त\V_VM हो\V_VAUX जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12343	पर्वतारोहण\N_NN का\PSP इतिहास\N_NN पढ़ने\N_NN से\PSP ज्ञात\V_VM होता\V_VAUX है\V_VAUX कि\CC_CCD अधिकतर\JJ दुर्घटनाएँ\N_NN आरोहियों\N_NN की\PSP अपनी\PR_PRF ही\RP_RPD गलतियों\N_NN से\PSP होती\V_VM हैं\V_VAUX ।\RD_PUNC
htd12344	अनेक\N_NN अवसरों\N_NN पर\PSP आरोही\N_NN गलत\N_NN निर्णय\V_VM ले\V_VAUX लेते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12345	पर्वतारोहियों\N_NN के\PSP इन\DM_DMD गलत\N_NN निर्णयों\N_NN का\PSP दंड\N_NN उन्हें\PR_PRP भुगतना\V_VM पड़ता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12346	इसके\N_NN लिए\PSP आवश्यक\N_NN है\V_VAUX कि\PSP हम\PR_PRP समय\N_NN रहते\N_NN ठीक\N_NN और\CC_CCD गलत\N_NN का\PSP चुनाव\V_VM कर\V_VAUX सकें\V_VAUX ।\RD_PUNC
htd12347	पर्वतारोहण\N_NN में\PSP सबसे\RB बड़ा\JJ सिद्धांत\N_NN अपने\PR_PRF आपको\PR_PRP बचाना\V_VM होता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12348	इसके\N_NN लिए\PSP यह\DM_DMD जान\N_NN लेना\N_NN जरूरी\N_NN है\V_VM कि\CC_CCD पर्वतारोहण\N_NN के\PSP दौरान\N_NN हार\N_NN और\CC_CCD जीत\N_NN जैसी\DM_DMR किसी\PR_PRI भावना\N_NN के\PSP लिए\PSP कोई\PR_PRI स्थान\V_VM नहीं\RP_NEG होता\V_VAUX ।\RD_PUNC
htd12349	पर्वतारोहण\N_NN का\PSP यह\DM_DMD खेल\N_NN आरोही\N_NN को\PSP प्रकृति\N_NN की\PSP सौंदर्य\N_NN से\PSP परिपूर्ण\N_NN समग्रता\N_NN के\PSP एकदम\N_NN समीप\N_NN ले\V_VM आता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12350	पर्वतारोहण\N_NN खिलाड़ी\N_NN को\PSP शारीरिक\JJ और\CC_CCD मानसिक\JJ रूप\N_NN से\PSP जागृत\V_VM रखता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12351	इस\DM_DMD खेल\N_NN में\PSP व्यक्‍ति\N_NN अपनी\PR_PRF मानसिक\JJ सजगता\N_NN के\PSP साथ\N_NN शारीरिक\JJ शक्‍ति\N_NN को\PSP भी\RP_RPD पहचानता\V_VM है\V_VAUX ।\RD_PUNC
htd12352	खिलाड़ी\N_NN खुले\N_NN रूप\N_NN से\PSP पर्वतों\N_NN के\PSP आमने\N_NN -\RD_PUNC सामने\RD_ECH होता\V_VM है\V_VAUX ।\RD_PUNC
htd12353	दल\N_NN के\PSP अन्य\N_NN सदस्य\N_NN उसकी\DM_DMD प्रत्येक\N_NN गतिविधि\N_NN पर\PSP दृष्‍टि\V_VM गड़ाये\V_VAUX रहते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12354	पर्वतारोहण\N_NN के\PSP दौरान\N_NN पर्वतारोही\N_NN में\PSP जो\PR_PRL गुण\N_NN विकसित\V_VM होते\V_VAUX हैं\V_VAUX वे\PR_PRP उसके\PR_PRP चरित्र\N_NN निर्माण\N_NN में\PSP सहायक\V_VM होते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12355	आज\N_NN देश\N_NN में\PSP ऐसे\DM_DMR लोगों\N_NN का\PSP अभाव\V_VM है\V_VAUX जो\PR_PRL समाज\N_NN को\PSP नेतृत्व\V_VM प्रदान\V_VAUX कर\V_VAUX सकें\V_VAUX ।\RD_PUNC
htd12356	इस\DM_DMD अभाव\N_NN की\PSP पूर्ति\N_NN पर्वतारोहण\N_NN के\PSP दौरान\N_NN विकसित\N_NN गुणों\N_NN से\PSP की\V_VM जा\V_VAUX सकती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12357	हॉकी\N_NN ,\RD_PUNC फुटबाल\N_NN और\CC_CCD क्रिकेट\N_NN इत्यादि\N_NN खेलों\N_NN की\PSP ही\RP_RPD भाँति\N_NN पर्वतारोहण\N_NN में\PSP भी\RP_RPD विशेष\JJ प्रकार\N_NN के\PSP जूतों\N_NN की\PSP आवश्यकता\V_VM होती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12358	पर्वतारोहण\N_NN के\PSP लिए\PSP जूतों\N_NN का\PSP पाँव\N_NN में\PSP आरामदायक\JJ ,\RD_PUNC विश्‍वसनीय\JJ एवं\CC_CCD सुविधाजनक\JJ होना\N_NN अत्यंत\JJ अनिवार्य\V_VM है\V_VAUX ।\RD_PUNC
htd12359	पर्वतारोही\N_NN को\PSP अपना\PR_PRF अधिकतर\JJ समय\N_NN बर्फ़\N_NN और\CC_CCD ग्लेशियर\N_NN पर\PSP ही\RP_RPD गुजारना\V_VM होता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12360	पर्वतारोही\N_NN को\PSP जूतों\N_NN के\PSP मामले\N_NN में\PSP किसी\PR_PRI प्रकार\N_NN की\PSP लापरवाही\V_VM नहीं\RP_NEG की\V_VAUX जानी\V_VAUX चाहिए\V_VAUX ।\RD_PUNC
htd12361	पर्वतारोहण\N_NN में\PSP दोहरी\JJ परत\N_NN वाले\N_NN जलरोधक\N_NN जूतों\N_NN की\PSP आवश्यकता\V_VM होती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12362	पर्वतारोहण\N_NN के\PSP लिए\PSP जूते\N_NN खरीदते\N_NN समय\N_NN इस\DM_DMD बात\N_NN का\PSP ध्यान\V_VM रखा\V_VAUX जाना\V_VAUX चाहिए\V_VAUX कि\PSP वह\PR_PRP अत्यधिक\JJ ठंड\N_NN में\PSP पैरों\N_NN की\PSP गलने\N_NN से\PSP रक्षा\V_VM कर\V_VAUX सकें\V_VAUX ।\RD_PUNC
htd12363	जब\PR_PRL बहुत\JJ देर\N_NN तक\PSP बर्फ़\N_NN में\PSP रहना\V_VM होता\V_VAUX है\V_VAUX तो\RP_RPD जूतों\N_NN को\PSP सूखा\V_VM रखने\V_VAUX के\V_VAUX लिए\V_VAUX उनके\PR_PRP ऊपर\N_NST एक\QT_QTC बाहरी\JJ जूते\N_NN का\PSP प्रयोग\V_VM किया\V_VAUX जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12364	नाईलोन\N_NN के\PSP ऐसे\DM_DMR जूते\N_NN जलरोधक\N_NN होने\N_NN के\PSP कारण\N_NN जूतों\N_NN को\PSP गीला\N_NN होने\N_NN से\PSP बचाते\V_VM हैं\V_VAUX ।\RD_PUNC
htd12365	इन\DM_DMD जूतों\N_NN के\PSP कारण\N_NN ऊँचाई\N_NN पर\PSP अंदर\N_NST वाले\N_NN जूतों\N_NN का\PSP चमड़ा\N_NN जमता\V_VM नहीं\V_VAUX ।\RD_PUNC
htd12366	यदि\CC_CCS ऐसे\DM_DMR जूते\N_NN उपलब्ध\N_NN न\RP_NEG हों\N_NN तो\RP_RPD उसके\PR_PRP स्थान\N_NN पर\PSP गेटर\N_NN का\PSP प्रयोग\V_VM किया\V_VAUX जाना\V_VAUX अच्छा\JJ रहता\V_VM है\V_VAUX ।\RD_PUNC
htd12367	सर्दी\N_NN से\PSP बचने\V_VM के\V_VAUX लिए\V_VAUX एलुमिनियम\N_NN फॉयल\N_NN पर्वतारोहियों\N_NN के\PSP लिए\PSP बहुत\JJ उपयोगी\V_VM है\V_VAUX ।\RD_PUNC
htd12368	अपनी\PR_PRF आवश्यकतानुसार\N_NN आरोही\N_NN एलुमिनियम\N_NN फॉयल\N_NN का\PSP प्रयोग\V_VM करते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12369	एलुमिनियम\N_NN फॉयल\N_NN कागज\N_NN की\PSP तरह\N_NN बहुत\RB पतली\JJ होती\V_VM है\V_VAUX ।\RD_PUNC
htd12370	मोड़\V_VM कर\V_VAUX एलुमिनियम\N_NN फॉयल\N_NN के\PSP आकार\N_NN को\PSP बहुत\RB छोटा\JJ किया\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12371	इतना\N_NN छोटा\JJ कि\N_NN एलुमिनियम\N_NN फॉयल\N_NN को\PSP पर्वतारोही\N_NN अपनी\PR_PRF जेब\N_NN में\PSP भी\RP_RPD रख\V_VM सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12372	अधिक\JJ ठंड\N_NN से\PSP बचने\N_NN के\PSP लिए\PSP कुछ\PR_PRI लोग\N_NN एलुमिनियम\N_NN फॉयल\N_NN का\PSP एक\QT_QTC तंबू\N_NN की\PSP तरह\N_NN भी\RP_RPD प्रयोग\V_VM करते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12373	कुछ\PR_PRI पर्वतारोही\N_NN एलुमिनियम\N_NN फॉयल\N_NN को\PSP अपने\PR_PRF शरीर\N_NN पर\PSP लपेट\N_NN कर\N_NN स्लीपिंग\N_NN बैग\N_NN में\PSP सो\V_VM जाते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12374	जूते\N_NN एवं\CC_CCD जुराब\N_NN पहनने\N_NN से\PSP पूर्व\N_NST यदि\CC_CCS एलुमिनियम\N_NN फॉयल\N_NN को\PSP पैरों\N_NN पर\PSP लपेट\V_VM लिया\V_VAUX जाए\V_VAUX तो\RP_RPD यह\DM_DMD पैरों\N_NN को\PSP गर्म\N_NN रखने\N_NN में\PSP बहुत\N_NN सहायक\V_VM होती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12375	एलुमिनियम\N_NN फॉयल\N_NN से\PSP पैरों\N_NN को\PSP बहुत\JJ आराम\N_NN भी\RP_RPD मिलता\V_VM है\V_VAUX ।\RD_PUNC
htd12376	बर्फ़ीली\JJ तेज\N_NN हवाओं\N_NN से\PSP शरीर\N_NN की\PSP रक्षा\N_NN के\PSP लिए\PSP वायुरोधक\N_NN वस्‍त्र\N_NN प्रयोग\V_VM में\PSP लाए\V_VAUX जाते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12377	पर्वतारोहण\N_NN के\PSP समय\N_NN वायुरोधक\JJ कोट\N_NN सदैव\N_NN अपने\PR_PRF पास\N_NST रखना\V_VM चाहिए\V_VAUX ।\RD_PUNC
htd12378	आवश्यकता\N_NN का\PSP अनुभव\V_VM होते\V_VAUX ही\RP_RPD तुरंत\N_NN वायुरोधक\N_NN कोट\N_NN को\PSP पहन\V_VM लेना\V_VAUX चाहिए\V_VAUX ।\RD_PUNC
htd12379	वायुरोधक\N_NN कोट\N_NN में\PSP सामने\N_NN की\PSP ओर\N_NN एक\QT_QTC बड़ी\JJ जेब\N_NN तथा\CC_CCD दो\QT_QTC जेबें\N_NN बगल\N_NN की\PSP तरफ\N_NN होती\V_VM हैं\V_VAUX ।\RD_PUNC
htd12380	वायुरोधक\JJ कोट\N_NN में\PSP आसानी\N_NN से\PSP खाने\N_NN -\RD_PUNC पीने\RD_ECH का\PSP सामान\N_NN अर्थात\N_NN लंच\N_NN पैकेट\N_NN ,\RD_PUNC सूखे\JJ मेवे\N_NN ,\RD_PUNC दस्तानों\N_NN और\CC_CCD जुराबों\N_NN की\PSP जोड़ियों\N_NN के\PSP अतिरिक्‍त\N_NN ,\RD_PUNC बर्फ़\N_NN की\PSP चौंध\N_NN से\PSP आँखों\N_NN को\PSP बचाने\N_NN वाला\N_NN एक\QT_QTC चश्‍मा\N_NN ,\RD_PUNC डायरी\N_NN ,\RD_PUNC सीटी\N_NN और\CC_CCD टॉर्च\N_NN रखे\V_VM जा\V_VAUX सकते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12381	इस\DM_DMD प्रकार\N_NN के\PSP वायुरोधक\JJ कोट\N_NN अथवा\N_NN जैकेट\N_NN के\PSP कॉलर\N_NN के\PSP साथ\N_NN एक\QT_QTC टोपी\N_NN जुड़ी\V_VM रहती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12382	इससे\N_NN सिर\N_NN ,\RD_PUNC गर्दन\N_NN और\CC_CCD कानों\N_NN को\PSP ढका\V_VM जा\V_VAUX सकता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12383	जहाँ\PR_PRL बहुत\JJ अधिक\JJ बर्फ़\N_NN होती\V_VM है\V_VAUX अथवा\N_NN बर्फ़\N_NN पर\PSP फिसलन\V_VM होती\V_VAUX है\V_VAUX वहाँ\DM_DMD पर\PSP वायुरोधक\JJ पैंट\N_NN का\PSP प्रयोग\V_VM किया\V_VAUX जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12384	वायुरोधक\JJ पैंट\N_NN भी\RP_RPD अच्छी\JJ किस्म\N_NN के\PSP वायुरोधक\JJ वस्‍त्र\N_NN से\PSP बनी\V_VM होती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12385	इसलिए\CC_CCS वायुरोधक\JJ पैंट\N_NN बहुत\RB हल्की\JJ होती\V_VM है\V_VAUX ।\RD_PUNC
htd12386	ऊँचे\JJ पर्वतों\N_NN पर\PSP कितनी\PR_PRQ ठंड\N_NN होती\V_VM है\V_VAUX इसका\DM_DMD अनुमान\N_NN मैदानों\N_NN में\PSP रहते\N_NN हुए\N_NN नहीं\RP_NEG लगाया\V_VM जा\V_VAUX सकता\V_VAUX ।\RD_PUNC
htd12387	इस\DM_DMD ठंड\N_NN से\PSP बचाव\N_NN के\PSP लिए\PSP नाईलोन\N_NN के\PSP बने\N_NN वायुरोधक\JJ एवं\CC_CCD जलरोधक\JJ कपड़ों\N_NN का\PSP प्रयोग\V_VM किया\V_VAUX जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12388	वायुरोधक\JJ वस्‍त्रों\N_NN में\PSP अच्छी\JJ किस्म\N_NN के\PSP नर्म\JJ पंख\N_NN भरे\V_VM जाते\V_VAUX हैं\V_VAUX ।\RD_PUNC
htd12389	वायुरोधक\JJ वस्‍त्रों\N_NN का\PSP प्रयोग\N_NN बहुत\RB अधिक\JJ ठंड\N_NN में\PSP ऊँचाई\N_NN पर\PSP पर्वतारोहण\N_NN करते\N_NN समय\N_NN अथवा\N_NN रात्रि\N_NN में\PSP जब\PR_PRL सर्दी\N_NN बहुत\N_NN बढ़\V_VM जाती\V_VAUX है\V_VAUX तब\N_NN किया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12390	ऐसे\DM_DMR वायुरोधक\JJ जैकेट\N_NN अथवा\N_NN कोट\N_NN में\PSP टोपी\N_NN और\CC_CCD जेबें\N_NN होती\V_VM हैं\V_VAUX ।\RD_PUNC
htd12391	वायुरोधक\JJ वस्‍त्रों\N_NN का\PSP उपयोग\N_NN आवश्‍यकतानुसार\N_NN किया\V_VM जाता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12392	पर्वतारोहण\N_NN में\PSP हाथों\N_NN को\PSP शरीर\N_NN के\PSP अन्य\N_NN अंगों\N_NN की\PSP अपेक्षा\N_NN अधिक\JJ काम\N_NN करना\V_VM पड़ता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12393	इसलिए\CC_CCS हाथों\N_NN की\PSP हर\N_NN प्रकार\N_NN से\PSP रक्षा\V_VM करना\V_VAUX बहुत\JJ आवश्यक\V_VM होता\V_VAUX है\V_VAUX ।\RD_PUNC
htd12394	यदि\CC_CCS सर्दी\N_NN के\PSP मौसम\N_NN में\PSP नीचे\N_NST के\PSP क्षेत्रों\N_NN में\PSP क्लाइमिंग\N_NN की\V_VM जाए\V_VAUX तो\RP_RPD भी\RP_RPD ऊनी\JJ दस्तानों\N_NN की\PSP आवश्यकता\V_VM होती\V_VAUX है\V_VAUX ।\RD_PUNC
htd12395	बर्फ़\N_NN और\CC_CCD ठंड\N_NN में\PSP तो\RP_RPD वायुरोधक\JJ वस्‍त्रों\N_NN के\PSP बिना\N_NN आरोहण\N_NN की\PSP कल्पना\N_NN भी\RP_RPD नहीं\RP_NEG की\V_VM जा\V_VAUX सकती\V_VAUX ।\RD_PUNC
htd12396	सन\N_NN हैट\N_NN ,\RD_PUNC बेरिट\N_NN अर्थात\N_NN टोपी\N_NN ,\RD_PUNC कैप\N_NN ,\RD_PUNC हैलमेट\N_NN ,\RD_PUNC सन\N_NN ग्लासेज़\N_NN और\CC_CCD स्नो\N_NN गॉगल्स\N_NN इत्यादि\N_NN वस्तुओं\N_NN का\PSP प्रयोग\N_NN आरोही\N_NN को\PSP नियमित\N_NN रूप\N_NN से\PSP करना\V_VM पड़ता\V_VAUX है\V_VAUX ।\RD_PUNC
